date,code,close,name,industry,hs300_close,year_month,cpi_yoy,m2_yoy,return,hs300_return
2025-06-10,000063,462.2,中兴通讯,通讯,3865.465,2025-06,-0.1,7.9,-0.011421482653890647,-0.005091312107392887
2025-06-11,000063,462.98,中兴通讯,通讯,3894.625,2025-06,-0.1,7.9,0.0016875811337084823,0.007543723717586381
2025-06-12,000063,461.02,中兴通讯,通讯,3892.199,2025-06,-0.1,7.9,-0.004233444209253201,-0.0006229097795037442
2025-06-13,000063,455.02,中兴通讯,通讯,3864.182,2025-06,-0.1,7.9,-0.01301461975619278,-0.007198244488527017
2025-06-16,000063,458.02,中兴通讯,通讯,3873.795,2025-06,-0.1,7.9,0.006593116786075326,0.0024877192637406953
2025-06-17,000063,455.28,中兴通讯,通讯,3870.379,2025-06,-0.1,7.9,-0.0059822715165276374,-0.0008818226054811973
2025-06-18,000063,455.41,中兴通讯,通讯,3874.971,2025-06,-0.1,7.9,0.0002855385696716173,0.001186447115385958
2025-06-19,000063,451.24,中兴通讯,通讯,3843.091,2025-06,-0.1,7.9,-0.009156584176895577,-0.00822715834518506
2025-06-20,000063,448.24,中兴通讯,通讯,3846.644,2025-06,-0.1,7.9,-0.006648346777767933,0.0009245162292539355
2025-06-23,000063,450.46,中兴通讯,通讯,3857.902,2025-06,-0.1,7.9,0.004952703908620348,0.0029267070204572754
2025-06-24,000063,458.28,中兴通讯,通讯,3904.034,2025-06,-0.1,7.9,0.017360031967322387,0.011957794677003308
2025-06-25,000063,464.81,中兴通讯,通讯,3960.066,2025-06,-0.1,7.9,0.014248930784673153,0.014352334021681123
2025-06-26,000063,461.94,中兴通讯,通讯,3946.02,2025-06,-0.1,7.9,-0.006174565951679201,-0.003546910581793239
2025-06-27,000063,466.89,中兴通讯,通讯,3921.758,2025-06,-0.1,7.9,0.01071567736069623,-0.006148473651932829
2025-06-30,000063,468.2,中兴通讯,通讯,3936.079,2025-06,-0.1,7.9,0.002805800081389531,0.003651678660437474
2025-07-01,000063,470.15,中兴通讯,通讯,3942.762,2025-07,0.1,8.3,0.004164886800512635,0.0016978825882305593
2025-07-02,000063,462.33,中兴通讯,通讯,3943.685,2025-07,0.1,8.3,-0.016632989471445314,0.000234099851829761
2025-07-03,000063,470.94,中兴通讯,通讯,3968.068,2025-07,0.1,8.3,0.018623061449613898,0.006182796039744698
2025-07-04,000063,465.98,中兴通讯,通讯,3982.203,2025-07,0.1,8.3,-0.01053212723489183,0.0035621869383286597
2025-07-07,000063,460.37,中兴通讯,通讯,3965.175,2025-07,0.1,8.3,-0.012039143310871747,-0.0042760251046970454
2025-07-08,000063,471.2,中兴通讯,通讯,3998.453,2025-07,0.1,8.3,0.023524556335121627,0.008392567793350736
2025-07-09,000063,473.02,中兴通讯,通讯,3991.401,2025-07,0.1,8.3,0.0038624787775891622,-0.0017636821040537543
2025-07-10,000063,476.41,中兴通讯,通讯,4010.024,2025-07,0.1,8.3,0.007166715995095441,0.0046657802611163035
2025-07-11,000063,480.59,中兴通讯,通讯,4014.807,2025-07,0.1,8.3,0.008773955206649697,0.001192760941081561
2025-07-14,000063,477.33,中兴通讯,通讯,4017.668,2025-07,0.1,8.3,-0.00678332882498589,0.0007126120882026132
2025-07-15,000063,481.37,中兴通讯,通讯,4019.064,2025-07,0.1,8.3,0.00846374625521129,0.00034746524600826056
2025-07-16,000063,477.98,中兴通讯,通讯,4007.202,2025-07,0.1,8.3,-0.0070423998171884605,-0.0029514334680910137
2025-07-17,000063,494.8,中兴通讯,通讯,4034.491,2025-07,0.1,8.3,0.03518975689359394,0.006809988615497753
2025-07-18,000063,490.76,中兴通讯,通讯,4058.549,2025-07,0.1,8.3,-0.008164915117219174,0.005963081836097839
2025-07-21,000063,491.15,中兴通讯,通讯,4085.607,2025-07,0.1,8.3,0.0007946857934630902,0.006666914702766924
2025-07-22,000063,487.24,中兴通讯,通讯,4118.958,2025-07,0.1,8.3,-0.007960908072890072,0.008163046519158446
2025-07-23,000063,486.46,中兴通讯,通讯,4119.769,2025-07,0.1,8.3,-0.0016008537886873508,0.0001968944572876552
2025-07-24,000063,496.63,中兴通讯,通讯,4149.037,2025-07,0.1,8.3,0.020906138223081072,0.007104281817742697
2025-07-25,000063,492.98,中兴通讯,通讯,4127.163,2025-07,0.1,8.3,-0.00734953587177567,-0.005272066747054938
2025-07-28,000063,494.02,中兴通讯,通讯,4135.824,2025-07,0.1,8.3,0.0021096190514826585,0.0020985359676852777
2025-07-29,000063,502.11,中兴通讯,通讯,4152.025,2025-07,0.1,8.3,0.016375855228533354,0.003917236323402573
2025-07-30,000063,495.72,中兴通讯,通讯,4151.238,2025-07,0.1,8.3,-0.012726295034952484,-0.0001895460648717595
2025-07-31,000063,491.67,中兴通讯,通讯,4075.591,2025-07,0.1,8.3,-0.008169934640522847,-0.018222756681259944
2025-08-01,000063,486.59,中兴通讯,通讯,4054.929,2025-08,0.0,8.8,-0.010332133341468985,-0.005069694186683571
2025-08-04,000063,486.2,中兴通讯,通讯,4070.702,2025-08,0.0,8.8,-0.0008014961261020304,0.0038898338293962276
2025-08-05,000063,493.37,中兴通讯,通讯,4103.45,2025-08,0.0,8.8,0.014747017688194086,0.008044804065735933
2025-08-06,000063,495.06,中兴通讯,通讯,4113.485,2025-08,0.0,8.8,0.0034254210835680254,0.00244550317415837
2025-08-07,000063,490.37,中兴通讯,通讯,4114.666,2025-08,0.0,8.8,-0.00947359915969781,0.00028710448682822687
2025-08-08,000063,485.02,中兴通讯,通讯,4104.967,2025-08,0.0,8.8,-0.01091012908620026,-0.0023571779580652263
2025-08-11,000063,487.89,中兴通讯,通讯,4122.511,2025-08,0.0,8.8,0.005917281761576909,0.004273846781228885
2025-08-12,000063,495.06,中兴通讯,通讯,4143.825,2025-08,0.0,8.8,0.014695935559244866,0.005170149940169733
2025-08-13,000063,507.46,中兴通讯,通讯,4176.578,2025-08,0.0,8.8,0.025047468993657285,0.007904050002111696
2025-08-14,000063,498.46,中兴通讯,通讯,4173.313,2025-08,0.0,8.8,-0.017735388010877706,-0.0007817404583370102
2025-08-15,000063,503.67,中兴通讯,通讯,4202.353,2025-08,0.0,8.8,0.010452192753681366,0.006958500356910591
2025-08-18,000063,544.11,中兴通讯,通讯,4239.413,2025-08,0.0,8.8,0.08029066650783245,0.008818868857518591
2025-08-19,000063,537.45,中兴通讯,通讯,4223.374,2025-08,0.0,8.8,-0.012240172024039153,-0.003783306792709218
2025-08-20,000063,565.37,中兴通讯,通讯,4271.396,2025-08,0.0,8.8,0.05194901851334999,0.011370529818102826
2025-08-21,000063,599.54,中兴通讯,通讯,4288.071,2025-08,0.0,8.8,0.06043829704441328,0.003903875922532052
2025-08-22,000063,651.58,中兴通讯,通讯,4377.998,2025-08,0.0,8.8,0.08679987990792948,0.020971434474848838
2025-08-25,000063,642.32,中兴通讯,通讯,4469.222,2025-08,0.0,8.8,-0.01421160870499405,0.02083692135080928
2025-08-26,000063,631.62,中兴通讯,通讯,4452.591,2025-08,0.0,8.8,-0.016658363432557,-0.003721229332532494
2025-08-27,000063,619.62,中兴通讯,通讯,4386.127,2025-08,0.0,8.8,-0.018998765080269764,-0.014927039110486429
2025-08-28,000063,662.93,中兴通讯,通讯,4463.782,2025-08,0.0,8.8,0.06989767922274925,0.017704685705635104
2025-08-29,000063,637.1,中兴通讯,通讯,4496.759,2025-08,0.0,8.8,-0.03896338979982794,0.007387681566886517
2025-09-01,000063,670.49,中兴通讯,通讯,4523.711,2025-09,,,0.052409354889342286,0.0059936500933228665
2025-09-02,000063,629.14,中兴通讯,通讯,4490.453,2025-09,,,-0.06167131500842671,-0.007351928538317232
2025-09-03,000063,617.54,中兴通讯,通讯,4459.83,2025-09,,,-0.01843786756524779,-0.006819579227307471
2025-09-04,000063,577.1,中兴通讯,通讯,4365.209,2025-09,,,-0.0654856365579557,-0.02121627954428762
2025-09-05,000063,589.89,中兴通讯,通讯,4460.325,2025-09,,,0.02216253682204128,0.02178956379866337
2025-09-08,000063,589.62,中兴通讯,通讯,4467.573,2025-09,,,-0.0004577124548644784,0.0016249936944057186
2025-09-09,000063,574.76,中兴通讯,通讯,4436.258,2025-09,,,-0.02520267290797462,-0.007009398615310913
2025-09-10,000063,580.36,中兴通讯,通讯,4445.365,2025-09,,,0.00974319716055394,0.0020528562585855337
2025-09-11,000063,614.93,中兴通讯,通讯,4548.035,2025-09,,,0.05956647598042575,0.023095966247990818
2025-09-12,000063,619.36,中兴通讯,通讯,4521.998,2025-09,,,0.007204072008196061,-0.0057248899799584585
2025-09-15,000063,606.06,中兴通讯,通讯,4533.056,2025-09,,,-0.02147377938517192,0.002445379232808076
2025-09-16,000063,622.23,中兴通讯,通讯,4523.337,2025-09,,,0.026680526680526784,-0.0021440282229028274
2025-09-17,000063,620.01,中兴通讯,通讯,4551.023,2025-09,,,-0.003567812545200333,0.0061207024813758615
2025-09-18,000063,621.58,中兴通讯,通讯,4498.109,2025-09,,,0.0025322172223030126,-0.011626836427765741
2025-09-19,000063,615.45,中兴通讯,通讯,4501.92,2025-09,,,-0.009861964670677903,0.0008472449200318533
2025-09-22,000063,631.62,中兴通讯,通讯,4522.608,2025-09,,,0.026273458445040143,0.004595372641006623
2025-09-23,000063,611.8,中兴通讯,通讯,4519.778,2025-09,,,-0.031379626990912346,-0.0006257451452790219
2025-09-24,000063,617.93,中兴通讯,通讯,4566.071,2025-09,,,0.010019614253023779,0.010242317211154983
2025-09-25,000063,641.8,中兴通讯,通讯,4593.488,2025-09,,,0.038628970919036165,0.006004505843207442
2025-09-26,000063,624.45,中兴通讯,通讯,4550.049,2025-09,,,-0.02703334372078514,-0.009456648194139272
2025-09-29,000063,632.8,中兴通讯,通讯,4620.053,2025-09,,,0.013371767155096359,0.015385328817338007
2025-09-30,000063,639.71,中兴通讯,通讯,4640.694,2025-09,,,0.010919721871049504,0.004467697664940262
2025-10-09,000063,696.31,中兴通讯,通讯,4709.482,2025-10,,,0.08847759140860689,0.014822782971684711
2025-10-10,000063,722.66,中兴通讯,通讯,4616.834,2025-10,,,0.03784234033691902,-0.01967265189674794
2025-10-13,000063,744.44,中兴通讯,通讯,4593.979,2025-10,,,0.03013865441563124,-0.004950362087958848
2025-10-14,000063,699.18,中兴通讯,通讯,4539.064,2025-10,,,-0.06079737789479356,-0.01195368981878231
2025-10-15,000063,701.79,中兴通讯,通讯,4606.288,2025-10,,,0.0037329443061873135,0.014810101818348187
2025-10-16,000063,749.14,中兴通讯,通讯,4618.422,2025-10,,,0.06747032588096147,0.002634225215618402
2025-10-17,000063,678.71,中兴通讯,通讯,4514.235,2025-10,,,-0.09401446992551454,-0.022559003919520593
2025-10-20,000063,678.32,中兴通讯,通讯,4538.22,2025-10,,,-0.0005746194987549247,0.005313192600739702
2025-10-21,000063,712.75,中兴通讯,通讯,4607.872,2025-10,,,0.050757754452175785,0.015347867666177573
2025-10-22,000063,695.79,中兴通讯,通讯,4592.57,2025-10,,,-0.02379515959312528,-0.0033208387732993616
2025-10-23,000063,672.97,中兴通讯,通讯,4606.345,2025-10,,,-0.03279725204443862,0.0029994099164520893
2025-10-24,000063,694.62,中兴通讯,通讯,4660.684,2025-10,,,0.03217082485103351,0.011796554535103088
2025-10-27,000063,713.79,中兴通讯,通讯,4716.019,2025-10,,,0.027597823270277155,0.011872720828101535
2025-10-28,000063,688.62,中兴通讯,通讯,4691.973,2025-10,,,-0.03526247215567602,-0.0050987920108040985
2025-10-29,000063,647.01,中兴通讯,通讯,4747.838,2025-10,,,-0.060425198222532006,0.011906505003332235
2025-10-30,000063,629.14,中兴通讯,通讯,4709.911,2025-10,,,-0.027619356733280753,-0.007988267501966129
2025-10-31,000063,611.28,中兴通讯,通讯,4640.668,2025-10,,,-0.028387958165114302,-0.014701551685371683
2025-11-03,000063,602.54,中兴通讯,通讯,4653.403,2025-11,,,-0.01429786677136502,0.0027442169963463048
2025-11-04,000063,588.71,中兴通讯,通讯,4618.699,2025-11,,,-0.02295283300693718,-0.007457768003330201
2025-11-05,000063,580.49,中兴通讯,通讯,4627.257,2025-11,,,-0.013962732075215367,0.0018529027329989844
2025-11-06,000063,600.06,中兴通讯,通讯,4693.403,2025-11,,,0.033712897724336166,0.014294861945208792
2025-11-07,000063,588.58,中兴通讯,通讯,4678.794,2025-11,,,-0.019131420191314086,-0.0031126668645331534
2025-11-10,000063,593.67,中兴通讯,通讯,4695.051,2025-11,,,0.008647932311665274,0.003474613329845333
2025-11-11,000063,577.89,中兴通讯,通讯,4652.166,2025-11,,,-0.026580423467582937,-0.009134086083410042
2025-11-12,000063,562.63,中兴通讯,通讯,4645.908,2025-11,,,-0.026406409524303953,-0.001345179858156409
2025-11-13,000063,570.71,中兴通讯,通讯,4702.074,2025-11,,,0.014361125428789867,0.012089348303926606
2025-11-14,000063,563.02,中兴通讯,通讯,4628.14,2025-11,,,-0.013474444113472761,-0.015723699797153157
2025-11-17,000063,555.71,中兴通讯,通讯,4598.053,2025-11,,,-0.01298355298213194,-0.006500883724347206
2025-11-18,000063,558.97,中兴通讯,通讯,4568.193,2025-11,,,0.005866369149376549,-0.006494053026356972
2025-11-19,000063,556.89,中兴通讯,通讯,4588.292,2025-11,,,-0.003721129935416956,0.004399770324940322
2025-11-20,000063,555.58,中兴通讯,通讯,4564.948,2025-11,,,-0.0023523496561258517,-0.005087731992645672
2025-11-21,000063,540.98,中兴通讯,通讯,4453.608,2025-11,,,-0.026278843730875856,-0.02439020115891799
2025-11-24,000063,548.54,中兴通讯,通讯,4448.048,2025-11,,,0.013974638618802881,-0.0012484259952829646
2025-11-25,000063,564.32,中兴通讯,通讯,4490.405,2025-11,,,0.02876727312502303,0.009522604072617957
2025-11-26,000063,578.8,中兴通讯,通讯,4517.626,2025-11,,,0.025659200453643116,0.006062036720518638
2025-11-27,000063,596.15,中兴通讯,通讯,4515.403,2025-11,,,0.0299758120248792,-0.0004920726062759284
2025-11-28,000063,593.41,中兴通讯,通讯,4526.662,2025-11,,,-0.004596158684894713,0.0024934651458574653
2025-12-01,000063,648.32,中兴通讯,通讯,4576.486,2025-12,,,0.09253298731062864,0.01100678601583227
2025-12-02,000063,637.88,中兴通讯,通讯,4554.335,2025-12,,,-0.01610315893385994,-0.00484017650223334
2025-12-03,000063,609.19,中兴通讯,通讯,4531.049,2025-12,,,-0.044977111682448,-0.005112930866965182
2025-12-04,000063,604.23,中兴通讯,通讯,4546.566,2025-12,,,-0.008141958994730802,0.0034245932895451414
2025-12-05,000063,591.58,中兴通讯,通讯,4584.537,2025-12,,,-0.020935736391771265,0.008351577872178773
2025-12-08,000063,595.23,中兴通讯,通讯,4621.755,2025-12,,,0.006169917847121287,0.008118158932952202
2025-12-09,000063,597.06,中兴通讯,通讯,4598.223,2025-12,,,0.003074441812408457,-0.005091572357253882
2025-12-10,000063,592.49,中兴通讯,通讯,4591.827,2025-12,,,-0.00765417211000563,-0.0013909721211867732
2025-12-11,000063,537.71,中兴通讯,通讯,4552.185,2025-12,,,-0.09245725666255966,-0.00863316496897637
2025-12-12,000063,536.8,中兴通讯,通讯,4580.95,2025-12,,,-0.0016923620538953354,0.006318943540299715
2025-12-15,000063,524.93,中兴通讯,通讯,4552.06,2025-12,,,-0.02211251862891206,-0.00630655213438247
2025-12-16,000063,510.98,中兴通讯,通讯,4497.555,2025-12,,,-0.02657497190101521,-0.011973699819422423
2025-12-17,000063,526.5,中兴通讯,通讯,4579.875,2025-12,,,0.030373008728325823,0.0183032781144421
2025-12-18,000063,520.76,中兴通讯,通讯,4552.793,2025-12,,,-0.010902184235517587,-0.005913261824831539
2025-12-19,000063,527.41,中兴通讯,通讯,4568.178,2025-12,,,0.012769797987556508,0.003379244345174559
2025-12-22,000063,531.85,中兴通讯,通讯,4611.624,2025-12,,,0.008418497942777048,0.009510575113316433
2025-12-23,000063,529.5,中兴通讯,通讯,4620.734,2025-12,,,-0.004418539061765592,0.0019754429242280214
2025-12-24,000063,543.58,中兴通讯,通讯,4634.059,2025-12,,,0.026591123701605435,0.002883740981411087
2025-12-25,000063,541.5,中兴通讯,通讯,4642.536,2025-12,,,-0.0038264836822548,0.0018292818455698523
2025-12-26,000063,538.76,中兴通讯,通讯,4657.24,2025-12,,,-0.005060018467220706,0.0031672344597866164
2025-12-29,000063,533.28,中兴通讯,通讯,4639.372,2025-12,,,-0.010171504937263376,-0.003836607089177213
2025-12-30,000063,530.54,中兴通讯,通讯,4651.282,2025-12,,,-0.005138013801380126,0.002567157796356856
2025-12-31,000063,537.98,中兴通讯,通讯,4629.94,2025-12,,,0.014023447807893996,-0.004588412398990327
2026-01-05,000063,543.32,中兴通讯,通讯,4717.746,2026-01,,,0.009926019554630239,0.01896482459815907
2026-01-06,000063,556.63,中兴通讯,通讯,4790.694,2026-01,,,0.02449753368180807,0.01546246872977064
2026-01-07,000063,552.06,中兴通讯,通讯,4776.666,2026-01,,,-0.008210121624777744,-0.0029281770031649446
2026-01-08,000063,566.02,中兴通讯,通讯,4737.654,2026-01,,,0.02528710647393395,-0.008167202814682861
2026-01-09,000063,569.15,中兴通讯,通讯,4758.922,2026-01,,,0.005529839934984571,0.004489141672228358
2026-01-12,000063,597.97,中兴通讯,通讯,4789.916,2026-01,,,0.05063691469735576,0.006512819499878475
2026-01-13,000063,569.8,中兴通讯,通讯,4761.032,2026-01,,,-0.047109386758533156,-0.006030168378735712
2026-01-14,000063,571.23,中兴通讯,通讯,4741.931,2026-01,,,0.0025096525096526268,-0.004011945309336462
2026-01-15,000063,564.06,中兴通讯,通讯,4751.429,2026-01,,,-0.012551861771965878,0.0020029814858124606
2026-01-16,000063,566.41,中兴通讯,通讯,4731.873,2026-01,,,0.004166223451405937,-0.0041158144213037096
2026-01-19,000063,560.28,中兴通讯,通讯,4734.456,2026-01,,,-0.010822549036916707,0.0005458726385938473
2026-01-20,000063,547.76,中兴通讯,通讯,4718.878,2026-01,,,-0.022345969872206717,-0.0032903463460216553
2026-01-21,000063,559.89,中兴通讯,通讯,4723.069,2026-01,,,0.022144734920403142,0.0008881348490044072
2026-01-22,000063,563.41,中兴通讯,通讯,4723.709,2026-01,,,0.0062869492221686585,0.00013550511330651105
2026-01-23,000063,567.58,中兴通讯,通讯,4702.497,2026-01,,,0.007401359578282474,-0.004490539108145675
2026-01-26,000063,559.63,中兴通讯,通讯,4706.964,2026-01,,,-0.014006836040734383,0.0009499208611933874
2026-01-27,000063,568.76,中兴通讯,通讯,4705.692,2026-01,,,0.016314350553043866,-0.0002702378858219223
2026-01-28,000063,561.58,中兴通讯,通讯,4717.991,2026-01,,,-0.0126239538645474,0.0026136432218684114
2026-01-29,000063,559.76,中兴通讯,通讯,4753.87,2026-01,,,-0.003240856155846128,0.007604719890309308
2026-01-30,000063,546.45,中兴通讯,通讯,4706.34,2026-01,,,-0.023778047734743346,-0.00999816991209257
2026-02-02,000063,528.06,中兴通讯,通讯,4605.98,2026-02,,,-0.033653582212462396,-0.021324426199552216
2026-02-03,000063,530.41,中兴通讯,通讯,4660.107,2026-02,,,0.004450251865318444,0.011751462229536491
2026-02-04,000063,528.58,中兴通讯,通讯,4698.683,2026-02,,,-0.00345016119605579,0.008277921515535969
2026-02-05,000063,521.41,中兴通讯,通讯,4670.419,2026-02,,,-0.013564644897650413,-0.006015302585852256
2026-02-06,000063,518.02,中兴通讯,通讯,4643.596,2026-02,,,-0.00650160142690015,-0.005743167797150561
2026-02-09,000063,530.54,中兴通讯,通讯,4719.056,2026-02,,,0.02416895100575256,0.016250337023289818
2026-02-10,000063,534.58,中兴通讯,通讯,4724.296,2026-02,,,0.007614882949447788,0.0011103915698396083
2026-02-11,000063,531.58,中兴通讯,通讯,4713.819,2026-02,,,-0.0056118822252984035,-0.002217684920673868
2026-02-12,000063,533.93,中兴通讯,通讯,4719.578,2026-02,,,0.0044207833251812545,0.001221727011580187
2026-02-13,000063,529.11,中兴通讯,通讯,4660.406,2026-02,,,-0.009027400595583601,-0.012537561620975524
2026-02-24,000063,537.06,中兴通讯,通讯,4707.544,2026-02,,,0.015025231048364063,0.010114569417342567
2026-02-25,000063,539.54,中兴通讯,通讯,4735.886,2026-02,,,0.00461773358656381,0.006020549144097442
2026-02-26,000063,547.5,中兴通讯,通讯,4726.874,2026-02,,,0.014753308373800067,-0.0019029174266442794
2026-02-27,000063,548.54,中兴通讯,通讯,4710.647,2026-02,,,0.0018995433789954497,-0.0034329241693347168
2026-03-02,000063,537.98,中兴通讯,通讯,4728.669,2026-03,,,-0.019251102927771768,0.0038258014238807814
2026-03-03,000063,523.76,中兴通讯,通讯,4655.896,2026-03,,,-0.026432209375813254,-0.015389742864218237
2026-03-04,000063,526.63,中兴通讯,通讯,4602.625,2026-03,,,0.005479608981212802,-0.011441621548247571
2026-03-05,000063,538.5,中兴通讯,通讯,4647.692,2026-03,,,0.0225395438922964,0.009791586323022239
2026-03-06,000063,532.24,中兴通讯,通讯,4660.439,2026-03,,,-0.011624883936861674,0.0027426516214930086
2026-03-09,000063,510.06,中兴通讯,通讯,4615.455,2026-03,,,-0.04167292950548629,-0.009652309578561225
2026-03-10,000063,525.32,中兴通讯,通讯,4674.756,2026-03,,,0.029918048856997226,0.012848354062600542
2026-03-11,000063,528.58,中兴通讯,通讯,4704.496,2026-03,,,0.006205741262468534,0.00636182936606744
2026-03-12,000063,528.58,中兴通讯,通讯,4687.56,2026-03,,,0.0,-0.0035999605483775232
2026-03-13,000063,519.98,中兴通讯,通讯,4669.14,2026-03,,,-0.01627000643232812,-0.003929549701763846
2026-03-16,000063,520.5,中兴通讯,通讯,4671.559,2026-03,,,0.0010000384630177717,0.0005180825591006855
2026-03-17,000063,511.76,中兴通讯,通讯,4637.439,2026-03,,,-0.01679154658981752,-0.007303771610291054
2026-03-18,000063,517.24,中兴通讯,通讯,4658.332,2026-03,,,0.010708144442707512,0.004505288371448035
2026-03-19,000063,505.5,中兴通讯,通讯,4583.251,2026-03,,,-0.02269739385971703,-0.016117571697337185
2026-03-20,000063,491.41,中兴通讯,通讯,4567.018,2026-03,,,-0.027873392680514253,-0.003541809078315805
2026-03-23,000063,462.46,中兴通讯,通讯,4417.997,2026-03,,,-0.05891211005067065,-0.03262982541343162
2026-03-24,000063,473.8,中兴通讯,通讯,4474.722,2026-03,,,0.02452103965748398,0.012839528863419103
2026-03-25,000063,480.72,中兴通讯,通讯,4537.466,2026-03,,,0.01460531869987336,0.014021876666304722
2026-03-26,000063,470.67,中兴通讯,通讯,4477.534,2026-03,,,-0.020906140788816807,-0.01320825324090602
2026-03-27,000063,470.67,中兴通讯,通讯,4502.57,2026-03,,,0.0,0.005591470662199338
2026-03-30,000063,469.5,中兴通讯,通讯,4491.95,2026-03,,,-0.0024858180891070836,-0.002358652947094586
2026-03-31,000063,467.54,中兴通讯,通讯,4450.049,2026-03,,,-0.0041746538871139105,-0.00932802012489009
2026-04-01,000063,474.72,中兴通讯,通讯,4526.067,2026-04,,,0.015356974804294765,0.017082508529681295
2026-04-02,000063,462.46,中兴通讯,通讯,4478.914,2026-04,,,-0.025825749915739937,-0.010418095887665846
2026-04-03,000063,462.85,中兴通讯,通讯,4440.789,2026-04,,,0.0008433161786967069,-0.008512108069054225
2026-04-07,000063,466.24,中兴通讯,通讯,4440.616,2026-04,,,0.007324187101652724,-3.8957041192388964e-05
2020-01-02,000858,2184.24,五粮液,白酒,4152.241,2020-01,4.5,8.7,,
2020-01-03,000858,2160.31,五粮液,白酒,4144.965,2020-01,4.5,8.7,-0.010955755777753318,-0.0017523067663942626
2020-01-06,000858,2139.2,五粮液,白酒,4129.295,2020-01,4.5,8.7,-0.009771745721678937,-0.0037804903057082617
2020-01-07,000858,2141.86,五粮液,白酒,4160.227,2020-01,4.5,8.7,0.001243455497382362,0.007490867085059305
2020-01-08,000858,2134.35,五粮液,白酒,4112.317,2020-01,4.5,8.7,-0.003506298264125629,-0.011516198515129084
2020-01-09,000858,2163.75,五粮液,白酒,4164.37,2020-01,4.5,8.7,0.013774685501440675,0.012657827691785473
2020-01-10,000858,2208.32,五粮液,白酒,4163.185,2020-01,4.5,8.7,0.02059849797804736,-0.00028455684773431855
2020-01-13,000858,2302.77,五粮液,白酒,4203.988,2020-01,4.5,8.7,0.04277006955513696,0.009800909640095279
2020-01-14,000858,2285.57,五粮液,白酒,4189.886,2020-01,4.5,8.7,-0.007469265276167314,-0.0033544339327323813
2020-01-15,000858,2320.6,五粮液,白酒,4166.734,2020-01,4.5,8.7,0.015326592491150981,-0.005525687333736484
2020-01-16,000858,2318.41,五粮液,白酒,4149.043,2020-01,4.5,8.7,-0.0009437214513488001,-0.004245771388334485
2020-01-17,000858,2285.42,五粮液,白酒,4154.853,2020-01,4.5,8.7,-0.014229579755090649,0.001400322917839203
2020-01-20,000858,2269.93,五粮液,白酒,4185.83,2020-01,4.5,8.7,-0.006777747635008158,0.007455618766777139
2020-01-21,000858,2192.68,五粮液,白酒,4114.309,2020-01,4.5,8.7,-0.034031886445837545,-0.01708645597169489
2020-01-22,000858,2178.29,五粮液,白酒,4131.931,2020-01,4.5,8.7,-0.006562745133808834,0.004283100758839309
2020-01-23,000858,2091.66,五粮液,白酒,4003.901,2020-01,4.5,8.7,-0.039769727630388996,-0.030985512584793873
2020-02-03,000858,1894.3,五粮液,白酒,3688.358,2020-02,5.4,8.4,-0.09435567922128829,-0.07880889162843929
2020-02-04,000858,1909.31,五粮液,白酒,3785.638,2020-02,5.4,8.4,0.00792377131394173,0.026374880095695552
2020-02-05,000858,1956.39,五粮液,白酒,3828.527,2020-02,5.4,8.4,0.024658122567838614,0.011329398109380717
2020-02-06,000858,1982.03,五粮液,白酒,3899.775,2020-02,5.4,8.4,0.013105771344159356,0.018609768195444465
2020-02-07,000858,2004.4,五粮液,白酒,3899.869,2020-02,5.4,8.4,0.011286408379288071,2.4103954715304354e-05
2020-02-10,000858,2013.0,五粮液,白酒,3916.005,2020-02,5.4,8.4,0.0042905607663139556,0.004137574877515204
2020-02-11,000858,2070.23,五粮液,白酒,3952.464,2020-02,5.4,8.4,0.02843020367610527,0.00931025368966587
2020-02-12,000858,2065.54,五粮液,白酒,3984.433,2020-02,5.4,8.4,-0.002265448766562206,0.008088372215407924
2020-02-13,000858,2060.07,五粮液,白酒,3959.919,2020-02,5.4,8.4,-0.002648217899435368,-0.006152443773053795
2020-02-14,000858,2048.96,五粮液,白酒,3987.734,2020-02,5.4,8.4,-0.005393020625512834,0.0070241335744494204
2020-02-17,000858,2062.57,五粮液,白酒,4077.424,2020-02,5.4,8.4,0.0066423941902233885,0.02249147009304031
2020-02-18,000858,2048.34,五粮液,白酒,4057.511,2020-02,5.4,8.4,-0.006899159786092124,-0.004883720702090311
2020-02-19,000858,2089.15,五粮液,白酒,4051.311,2020-02,5.4,8.4,0.019923450208461535,-0.0015280303614703117
2020-02-20,000858,2154.05,五粮液,白酒,4144.656,2020-02,5.4,8.4,0.031065265777947992,0.023040689791526736
2020-02-21,000858,2151.71,五粮液,白酒,4149.49,2020-02,5.4,8.4,-0.00108632575845502,0.0011663211615149383
2020-02-24,000858,2106.36,五粮液,白酒,4132.839,2020-02,5.4,8.4,-0.021076260276710057,-0.00401278229372759
2020-02-25,000858,2078.21,五粮液,白酒,4123.854,2020-02,5.4,8.4,-0.01336428720636551,-0.002174050331987254
2020-02-26,000858,2059.44,五粮液,白酒,4073.015,2020-02,5.4,8.4,-0.0090318110296842,-0.012328031011767271
2020-02-27,000858,2093.85,五粮液,白酒,4084.876,2020-02,5.4,8.4,0.016708425591422937,0.0029120933755462097
2020-02-28,000858,2004.71,五粮液,白酒,3940.049,2020-02,5.4,8.4,-0.0425722950545645,-0.03545444219114613
2020-03-02,000858,2036.77,五粮液,白酒,4069.666,2020-03,5.2,8.8,0.01599233804390665,0.03289730660710055
